"1,634,179,882.56"
"1,635,171,355.23"
"1,636,153,989.85"
"1,637,190,316.40"
"1,638,175,138.48"
"1,639,180,205.82"
"1,640,237,517.58"
"1,641,181,391.38"
"1,642,263,000.28"
"1,643,212,806.47"
"1,644,236,039.35"
"1,645,191,014.21"
"1,646,163,874.83"
"1,647,164,441.83"
"1,648,126,305.93"
"1,649,139,356.08"
"1,650,116,541.02"
"1,651,108,771.75"
"1,652,101,491.24"
"1,653,100,816.09"
"1,654,139,347.84"
"1,655,119,299.74"
"1,656,144,008.72"
"1,657,158,740.53"
"1,658,151,412.56"
"1,659,127,210.66"
"1,660,143,844.02"
"1,661,392,195.00"
"1,662,374,425.03"
"1,663,372,335.66"
"1,664,437,461.74"
"1,665,333,004.00"
"1,666,322,200.18"
"1,667,362,465.65"
"1,668,363,678.06"
"1,669,337,884.85"
"1,670,358,175.78"
"1,671,264,950.02"
"1,672,385,956.12"
"1,673,297,417.18"
"1,674,245,493.05"
"1,675,208,012.74"
"1,676,211,720.23"
"1,677,214,837.79"
"1,678,448,032.69"
"1,679,383,805.41"
"1,680,335,337.61"
"1,681,289,597.23"
"1,682,324,040.16"
"1,683,198,949.13"
"1,684,174,194.56"
"1,685,176,027.54"
"1,686,167,468.73"
"1,687,173,864.38"
"1,688,180,575.69"
"1,689,188,227.53"
"1,690,190,823.44"
"1,691,183,121.04"
"1,692,262,793.20"
"1,693,185,157.25"
"1,694,183,269.52"
"1,695,178,120.91"
"1,696,255,133.52"
"1,697,185,740.31"
"1,698,334,120.19"
"1,699,336,335.99"
"1,700,282,431.95"
"1,701,291,015.45"
"1,702,215,226.28"
"1,703,219,591.93"
"1,704,260,824.47"
"1,705,265,061.04"
"1,706,354,534.42"
"1,707,231,034.43"
"1,708,204,091.98"
"1,709,244,484.73"
"1,710,223,156.52"
"1,711,281,997.51"
"1,712,253,364.96"
"1,713,272,725.29"
"1,714,215,702.62"
"1,715,211,271.60"
"1,716,178,732.45"
"1,717,184,598.12"
"1,718,141,003.52"
"1,719,227,406.68"
"1,720,243,486.26"
"1,721,158,758.50"
"1,722,117,862.85"
"1,723,158,755.17"
"1,724,210,558.78"
"1,725,246,593.53"
"1,726,186,709.80"
"1,727,154,448.99"
"1,728,166,277.77"
"1,729,177,042.04"
"1,730,153,021.70"
"1,731,113,998.27"
"1,732,127,155.63"
"1,733,109,931.32"
"1,734,121,649.27"
"1,735,112,560.68"
"173,696,953.22"
"1,737,278,596.56"
"1,738,278,225.58"
"1,739,249,146.26"
"1,740,201,864.20"
"1,741,178,591.99"
"1,742,178,234.83"
"1,743,171,510.39"
"1,744,347,483.84"
"1,745,223,120.82"
"1,746,213,640.46"
"1,747,193,191.28"
"1,748,215,456.16"
"1,749,135,249.68"
"1,750,126,986.84"
"1,751,224,121.51"
"1,752,112,466.07"
"1,753,152,079.65"
"1,754,190,182.55"
"1,755,159,716.81"
"1,756,146,780.08"
"1,757,119,266.30"
"1,758,149,119.14"
"1,759,163,389.32"
"1,760,157,063.50"
"1,761,136,581.40"
"1,762,192,423.96"
"1,763,189,514.21"
"1,764,114,274.62"
"1,765,169,652.75"
"1,766,186,953.66"
"1,767,207,591.48"
"1,768,137,287.24"
"1,769,163,592.35"
"1,770,161,134.28"
"1,771,127,827.06"
"1,772,127,022.70"
"1,773,118,539.22"
"1,774,131,857.37"
"1,775,153,222.76"
"1,776,139,154.23"
"1,777,113,256.45"
"1,778,142,424.40"
"1,779,130,909.69"
"1,780,163,962.63"
"1,781,127,572.50"
"178,276,139.01"
"1,783,143,556.69"
"178,499,340.46"
"1,785,150,927.11"
"1,786,135,210.11"
"1,787,170,055.36"
"178,834,492.75"
"1,789,112,102.96"
"179,079,933.58"
"1,791,196,881.27"
"1,792,161,443.01"
"1,793,116,881.67"
"1,794,163,509.90"
"1,795,134,457.08"
"1,796,150,781.48"
"1,797,113,895.05"
"1,798,132,377.24"
"1,799,109,457.35"
"1,800,136,135.19"
"1,801,121,465.67"
"1,802,120,995.86"
"1,803,160,097.56"
"1,804,117,442.40"
"1,805,128,554.02"
"1,806,114,388.95"
"1,807,149,981.34"
"1,808,123,083.59"
"1,809,132,058.85"
"1,810,139,002.17"
"181,185,766.50"
"1,812,100,893.54"
"1,813,134,596.38"
"1,814,111,672.98"
"181,546,410.28"
"181,690,571.60"
"1,817,110,585.45"
"1,818,172,255.04"
"1,819,125,745.86"
"182,030,865.00"
"1,821,102,059.58"
"1,822,154,757.07"
"182,350,247.43"
"1,824,143,132.14"
"1,825,164,105.63"
"182,692,453.03"
"1,827,110,360.74"
"1,828,143,492.37"
"1,829,149,188.96"
"1,830,137,766.38"
"1,831,154,016.22"
"183,257,491.10"
"1,833,160,533.60"
"1,834,110,123.37"
"1,835,114,294.19"
"1,836,122,833.94"
"183,777,470.38"
"1,838,110,824.11"
"1,839,106,004.80"
"1,840,160,411.97"
"1,841,132,571.43"
"184,293,274.96"
"1,843,126,927.85"
"1,844,160,420.16"
"1,845,158,333.84"
"1,846,147,539.31"
"1,847,174,469.50"
"184,837,642.65"
"1,849,116,892.96"
"1,850,117,493.31"
"1,851,128,722.23"
"1,852,120,480.53"
"1,853,121,916.13"
"1,854,156,495.60"
"1,855,153,438.08"
"1,856,221,452.24"
"1,857,102,441.03"
"1,858,140,359.80"
"1,859,107,411.12"
"1,860,135,863.00"
"1,861,109,265.17"
"1,862,319,623.07"
"1,863,306,535.87"
"1,864,306,551.05"
"1,865,355,502.36"
"1,866,344,934.34"
"1,867,212,483.42"
"1,868,275,342.02"
"1,869,206,576.59"
"1,870,220,509.76"
"1,871,276,497.08"
"1,872,177,361.61"
"1,873,241,593.60"
"1,874,145,015.94"
"1,875,180,821.36"
"1,876,199,732.35"
"1,877,200,855.71"
"1,878,196,394.95"
"1,879,139,751.78"
"1,880,135,554.79"
"1,881,226,652.25"
"1,882,231,845.36"
"1,883,179,814.25"
"1,884,198,934.30"
"1,885,231,026.30"
"1,886,286,350.77"
"1,887,220,509.63"
"1,888,246,328.10"
"1,889,169,175.47"
"189,094,600.68"
"1,891,121,339.60"
"189,296,866.80"
"1,893,119,165.85"
"1,894,111,086.85"
"1,895,129,998.18"
"1,896,119,608.48"
"1,897,104,815.07"
"189,884,922.50"
"1,899,159,746.50"
"1,900,163,570.79"
"1,901,199,126.55"
"1,902,178,340.30"
"1,903,246,882.48"
"1,904,176,629.68"
"1,905,206,155.41"
"1,906,158,960.32"
"1,907,205,321.83"
"1,908,105,559.80"
"1,909,132,447.87"
"1,910,118,064.57"
"1,911,247,738.44"
"1,912,308,052.28"
"1,913,151,167.29"
"191,470,775.40"
"1,915,345,087.54"
"191,661,385.30"
"1,917,213,173.05"
"1,918,135,235.72"
"1,919,135,917.67"
"1,920,156,989.42"
"1,921,369,664.38"
"1,922,337,387.98"
"1,923,228,305.69"
"1,924,210,141.77"
"1,925,204,021.50"
"1,926,360,133.45"
"1,927,120,527.79"
"1,928,166,216.38"
"1,929,106,602.68"
"1,930,125,049.29"
"1,931,108,195.05"
"1,932,117,526.23"
"1,933,187,521.25"
"1,934,175,269.48"
"1,935,166,487.42"
"1,936,203,596.52"
"1,937,183,529.65"
"1,938,169,011.03"
"1,939,265,280.89"
"1,940,207,277.56"
"1,941,162,249.39"
"1,942,172,096.12"
"1,943,246,243.95"
"1,944,402,354.15"
"1,945,416,671.02"
"1,946,116,785.87"
"1,947,300,591.56"
"1,948,159,732.25"
"1,949,253,899.57"
"1,950,191,283.88"
"1,951,231,360.08"
"1,952,199,118.76"
"1,953,178,920.63"
"1,954,180,828.99"
"1,955,128,456.54"
"1,956,267,618.05"
"1,957,157,890.28"
"1,958,250,350.63"
"1,959,130,841.06"
"196,095,689.23"
"1,961,133,844.10"
"196,289,842.88"
"196,397,519.57"
"1,964,108,621.38"
"1,965,124,517.72"
"1,966,148,106.77"
"1,967,306,783.32"
"1,968,407,955.01"
"1,969,389,931.46"
"1,970,387,924.89"
"1,971,430,155.03"
"1,972,356,599.83"
"1,973,307,590.04"
"1,974,349,537.18"
"1,975,484,855.81"
"1,976,280,820.08"
"1,977,347,802.29"
"1,978,343,436.58"
"1,979,316,209.51"
"1,980,186,794.19"
"1,981,334,585.23"
"1,982,222,786.46"
"1,983,211,373.69"
"1,984,179,164.58"
"1,985,221,480.06"
"1,986,185,775.42"
"1,987,205,155.43"
"1,988,166,989.15"
"1,989,184,701.74"
"1,990,206,814.56"
"1,991,228,778.47"
"1,992,216,426.63"
"1,993,164,550.34"
"1,994,216,600.26"
"1,995,175,767.86"
"1,996,296,077.92"
"1,997,329,681.91"
"1,998,305,257.67"
"1,999,325,583.39"
"2,000,337,127.90"
"2,001,313,794.78"
"2,002,255,021.86"
"2,003,239,463.50"
"2,004,281,460.39"
"2,005,237,613.46"
"2,006,223,100.62"
"2,007,248,179.94"
"2,008,225,820.94"
"2,009,208,809.85"
"2,010,191,174.23"
"2,011,142,315.56"
"2,012,186,870.67"
"2,013,181,252.69"
"2,014,185,551.34"
"2,015,226,516.70"
"2,016,193,233.53"
"2,017,200,751.00"
"2,018,112,916.25"
"2,019,125,901.14"
"202,085,299.78"
"2,021,106,649.23"
"2,022,210,207.34"
"2,023,138,703.49"
"2,024,309,575.51"
"2,025,374,022.32"
"2,026,176,300.90"
"2,027,154,816.59"
"2,028,154,916.30"
"2,029,175,766.42"
"2,030,261,032.11"
"2,031,235,439.83"
"2,032,267,722.57"
"2,033,254,789.18"
"2,034,193,325.42"
"2,035,237,506.99"
"2,036,198,090.93"
"2,037,210,413.01"
"2,038,324,695.09"
"2,039,248,158.37"
"2,040,303,081.33"
"2,041,305,460.20"
"2,042,212,203.84"
"2,043,167,879.49"
"2,044,166,929.51"
"2,045,201,214.13"
"2,046,141,766.93"
"2,047,123,878.59"
"2,048,145,738.16"
"2,049,130,104.34"
"2,050,164,863.09"
"2,051,105,051.97"
"2,052,120,576.03"
"2,053,144,684.27"
"205,469,456.96"
"2,055,165,833.56"
"2,056,141,598.98"
"205,796,397.45"
"2,058,196,962.72"
"2,059,122,218.07"
"2,060,172,353.61"
"2,061,155,693.03"
"2,062,116,310.36"
"2,063,125,115.54"
"2,064,133,651.48"
"2,065,113,512.93"
"2,066,172,933.55"
"2,067,121,153.92"
"2,068,140,021.24"
"206,987,494.79"
"2,070,119,003.27"
"2,071,108,027.26"
"2,072,133,109.76"
"2,073,118,538.25"
"2,074,167,443.08"
"2,075,163,214.16"
"2,076,120,044.38"
"2,077,155,656.24"
"2,078,133,535.27"
"2,079,135,306.89"
"2,080,113,583.34"
"2,081,118,818.15"
"2,082,131,485.79"
"2,083,150,341.07"
"2,084,106,091.24"
"208,595,342.28"
"2,086,114,484.57"
"2,087,111,975.56"
"208,890,462.35"
"208,986,405.61"
"2,090,114,512.05"
"209,195,635.38"
"2,092,128,698.49"
"2,093,138,249.97"
"2,094,101,724.56"
"2,095,149,117.06"
"209,687,617.64"
"209,790,620.94"
"2,098,145,778.17"
"209,938,239.04"
"210,055,902.89"
"2,101,113,271.81"
"2,102,125,803.93"
"2,103,106,771.09"
"2,104,148,803.84"
"2,105,134,947.58"
"210,625,474.30"
"2,107,184,419.36"
"2,108,127,913.17"
"2,109,114,392.85"
"2,110,104,572.14"
"2,111,127,025.91"
"2,112,155,055.50"
"2,113,120,285.55"
"2,114,106,702.08"
"2,115,169,153.18"
"2,116,133,401.40"
"2,117,152,125.57"
"2,118,135,568.68"
"2,119,106,858.31"
"212,093,606.59"
"212,197,773.23"
"2,122,123,545.12"
"2,123,100,447.40"
"2,124,181,670.01"
"2,125,124,753.03"
"2,126,164,518.61"
"2,127,181,043.31"
"2,128,127,990.95"
"212,964,598.32"
"2,130,134,071.87"
"2,131,112,078.12"
"2,132,106,804.65"
"2,133,136,821.76"
"2,134,108,852.18"
"2,135,107,122.60"
"213,668,830.22"
"2,137,100,993.35"
"2,138,128,671.45"
"2,139,139,477.95"
"2,140,142,313.51"
"2,141,174,185.58"
"2,142,129,887.60"
"2,143,159,247.74"
"2,144,114,749.19"
"2,145,134,983.67"
"2,146,186,560.46"
"2,147,139,358.71"
"2,148,133,660.01"
"2,149,136,264.62"
"2,150,248,494.71"
"2,151,133,383.86"
"2,152,174,031.28"
"2,153,179,327.86"
"215,493,635.75"
"2,155,136,469.76"
"2,156,246,335.55"
"2,157,222,384.12"
"2,158,249,542.51"
"2,159,239,888.10"
"2,160,182,857.88"
"2,161,227,772.96"
"2,162,343,046.41"
"2,163,329,196.86"
"2,164,255,831.78"
"2,165,213,568.55"
"2,166,164,258.73"
"2,167,224,319.49"
"2,168,176,389.07"
"2,169,191,832.56"
"2,170,206,252.80"
"2,171,163,109.53"
"2,172,138,275.17"
"2,173,205,563.60"
"2,174,212,406.47"
"2,175,257,215.50"
"2,176,311,315.11"
"2,177,242,570.50"
"2,178,211,631.11"
"2,179,125,340.53"
"2,180,208,095.97"
"2,181,201,011.42"
"2,182,218,542.92"
"2,183,192,952.53"
"2,184,119,022.81"
"2,185,117,216.13"
"2,186,144,633.06"
"2,187,147,282.80"
"2,188,159,498.73"
"2,189,304,756.57"
"219,080,039.87"
"219,152,014.56"
"219,281,889.13"
"2,193,120,171.36"
"219,478,841.43"
"219,586,551.48"
"219,696,136.55"
"2,197,113,557.88"
"2,198,172,077.52"
"2,199,177,368.05"
"2,200,146,793.64"
"2,201,160,973.90"
"2,202,203,883.28"
"2,203,155,891.57"
"2,204,194,058.30"
"2,205,132,710.10"
"2,206,170,505.57"
"2,207,225,347.38"
"2,208,255,604.04"
"2,209,260,931.57"
"2,210,120,188.33"
"2,211,131,425.83"
"2,212,120,324.99"
"221,396,362.67"
"2,214,142,752.36"
"2,215,100,358.39"
"2,216,152,609.41"
"221,761,522.65"
"221,868,728.37"
"221,976,179.82"
"222,010,968.10"
"2,221,344,411.19"
"2,222,310,375.01"
"2,223,281,362.76"
"2,224,204,031.89"
"2,225,120,776.12"
"2,226,170,848.43"
"2,227,189,997.98"
"2,228,288,028.27"
"2,229,236,082.31"
"2,230,161,511.01"
"2,231,216,052.82"
"2,232,180,366.29"
"2,233,183,624.07"
"2,234,248,408.63"
"2,235,221,579.83"
"2,236,236,756.05"
"2,237,281,953.58"
"2,238,194,956.23"
"223,973,952.30"
"2,240,144,045.94"
"2,241,125,394.43"
"2,242,112,563.85"
"2,243,122,193.67"
"2,244,101,942.33"
"2,245,123,041.16"
"2,246,138,762.37"
"2,247,120,460.01"
"2,248,123,029.85"
"2,249,107,488.18"
"2,250,123,818.55"
"2,251,110,728.06"
"2,252,184,503.48"
"2,253,173,288.23"
"2,254,191,499.86"
"2,255,181,824.73"
"2,256,169,112.52"
"2,257,217,004.63"
"2,258,154,119.52"
"2,259,169,856.53"
"2,260,133,683.11"
"2,261,226,928.18"
"2,262,232,883.23"
"2,263,387,642.96"
"2,264,417,772.44"
"2,265,142,576.97"
"2,266,332,566.18"
"2,267,361,637.22"
"2,268,412,668.53"
"2,269,158,487.27"
"2,270,183,192.07"
"2,271,204,076.95"
"2,272,195,389.63"
"2,273,149,301.89"
"2,274,177,502.50"
"2,275,129,512.20"
"2,276,187,669.86"
"2,277,159,526.57"
"2,278,153,894.37"
"2,279,133,437.40"
"228,085,706.69"
"2,281,147,026.84"
"2,282,155,296.53"
"2,283,111,619.31"
"2,284,125,393.27"
"2,285,148,569.38"
"2,286,123,122.97"
"2,287,380,905.87"
"2,288,285,800.77"
"2,289,339,450.66"
"2,290,406,747.08"
"2,291,360,707.78"
"2,292,413,518.29"
"2,293,439,501.71"
"2,294,399,999.86"
"2,295,440,059.92"
"2,296,254,375.92"
"2,297,390,153.93"
"2,298,386,746.45"
"2,299,351,280.99"
"2,300,326,086.47"
"2,301,349,543.27"
"2,302,257,048.01"
"2,303,257,243.57"
"2,304,244,132.45"
"2,305,210,938.36"
"2,306,203,070.03"
"2,307,216,561.10"
"2,308,235,555.30"
"2,309,308,168.51"
"2,310,222,069.19"
"2,311,209,646.46"
"2,312,179,047.47"
"2,313,164,555.81"
"2,314,177,901.25"
"2,315,174,979.75"
"2,316,204,586.32"
"2,317,195,382.49"
"2,318,182,470.75"
"2,319,186,614.56"
"2,320,180,337.92"
"2,321,232,030.52"
"2,322,198,521.96"
"2,323,209,256.66"
"2,324,194,620.45"
"2,325,204,589.26"
"2,326,186,967.20"
"2,327,198,301.95"
"2,328,213,201.13"
"2,329,185,143.97"
"2,330,174,995.11"
"2,331,328,204.77"
"2,332,409,963.94"
"2,333,331,768.19"
"2,334,293,225.64"
"2,335,321,274.81"
"2,336,312,171.67"
"2,337,194,821.00"
"2,338,241,860.45"
"2,339,225,179.59"
"2,340,366,589.29"
"2,341,203,154.94"
"2,342,236,570.14"
"2,343,232,121.44"
"2,344,221,042.84"
"2,345,214,134.85"
"2,346,216,529.58"
"2,347,201,835.32"
"2,348,250,707.87"
"2,349,206,649.70"
"2,350,312,540.88"
"2,351,276,402.60"
"2,352,248,422.68"
"2,353,247,559.11"
"2,354,152,552.58"
"2,355,148,929.38"
"2,356,152,136.32"
"2,357,191,156.88"
"2,358,206,074.81"
"2,359,116,169.11"
"2,360,122,010.98"
"2,361,151,343.97"
"2,362,239,733.56"
"2,363,160,922.33"
"2,364,161,029.34"
"2,365,201,807.93"
"2,366,196,290.94"
"2,367,220,382.84"
"2,368,219,180.52"
"2,369,211,977.39"
"2,370,171,554.99"
"2,371,167,214.65"
"2,372,186,587.22"
"2,373,281,054.84"
"2,374,302,399.30"
"2,375,251,442.01"
"2,376,279,432.36"
"2,377,319,310.24"
"2,378,153,786.96"
"2,379,205,805.69"
"2,380,130,848.38"
"2,381,165,354.98"
"2,382,206,753.96"
"2,383,189,405.23"
"2,384,228,131.93"
"2,385,155,378.82"
"2,386,133,746.80"
"2,387,123,499.39"
"2,388,106,404.42"
"2,389,109,779.53"
"2,390,159,267.92"
"2,391,137,432.96"
"2,392,112,312.61"
"2,393,169,535.13"
"2,394,151,498.28"
"2,395,207,985.16"
"2,396,139,625.35"
"2,397,199,559.78"
"2,398,121,667.15"
"239,977,483.81"
"240,065,448.11"
"2,401,144,810.80"
"2,402,138,778.57"
"2,403,143,586.71"
"2,404,151,666.62"
"2,405,144,352.44"
"2,406,142,343.80"
"2,407,120,400.64"
"2,408,140,097.17"
"2,409,103,334.95"
"2,410,166,934.54"
"2,411,115,978.11"
"2,412,155,670.51"
"2,413,122,498.26"
"2,414,177,993.56"
"2,415,129,558.75"
"2,416,138,267.81"
"2,417,142,292.63"
"2,418,145,783.25"
"2,419,121,356.80"
"2,420,124,814.54"
"2,421,131,920.99"
"2,422,111,165.92"
"2,423,124,428.55"
"2,424,132,318.37"
"2,425,202,199.66"
"2,426,138,127.30"
"2,427,136,626.83"
"2,428,197,738.34"
"2,429,105,547.50"
"2,430,131,232.39"
"243,192,263.80"
"2,432,160,620.67"
"2,433,160,207.04"
"2,434,145,255.50"
"2,435,165,899.88"
"2,436,118,244.04"
"243,782,090.90"
"2,438,110,734.36"
"243,980,354.19"
"2,440,127,288.15"
"244,198,164.50"
"244,294,883.23"
"2,443,145,350.74"
"2,444,104,605.97"
"244,574,620.56"
"2,446,141,457.36"
"2,447,181,888.94"
"2,448,125,078.56"
"2,449,106,215.77"
"2,450,168,173.83"
"2,451,109,738.56"
"2,452,218,599.74"
"245,393,813.24"
"2,454,100,666.02"
"2,455,123,482.88"
"2,456,136,783.08"
"2,457,153,684.27"
"2,458,147,346.96"
"2,459,112,243.74"
"2,460,150,194.82"
"2,461,138,104.18"
"2,462,126,756.41"
"2,463,135,304.72"
"2,464,185,324.35"
"2,465,127,102.89"
"2,466,127,286.92"
"2,467,117,548.42"
"246,886,592.35"
"246,984,891.83"
"2,470,220,722.42"
"2,471,214,229.84"
"2,472,173,773.26"
"2,473,118,062.66"
"247,481,009.09"
"2,475,188,195.91"
"2,476,122,557.37"
"2,477,115,556.28"
"2,478,142,363.77"
"2,479,103,251.57"
"2,480,160,407.23"
"2,481,130,417.59"
"2,482,117,433.18"
"2,483,105,114.21"
"2,484,126,034.45"
"2,485,133,355.78"
"2,486,152,966.57"
"2,487,196,912.02"
"2,488,161,170.30"
"2,489,157,225.06"
"2,490,142,350.57"
"249,186,061.32"
"2,492,200,878.30"
"2,493,163,011.57"
"2,494,148,018.81"
"249,574,490.50"
"2,496,223,998.52"
"2,497,150,207.39"
"2,498,123,142.67"
"249,981,331.83"
"2,500,108,578.62"
"2,501,139,117.50"
"2,502,132,404.99"
"250,399,216.94"
"2,504,172,810.72"
"2,505,227,513.25"
"2,506,244,355.25"
"2,507,255,770.67"
"2,508,239,461.30"
"2,509,212,987.56"
"2,510,207,423.76"
"2,511,175,276.41"
"2,512,216,014.21"
"2,513,213,342.61"
"2,514,248,012.24"
"2,515,160,488.47"
"2,516,172,576.21"
"2,517,160,004.19"
"2,518,164,838.23"
"2,519,255,981.32"
"2,520,226,578.25"
"2,521,184,209.73"
"2,522,218,567.54"
"2,523,102,446.63"
"2,524,143,185.86"
"2,525,150,945.19"
"2,526,156,820.06"
"2,527,135,183.64"
"2,528,145,174.99"
"2,529,169,196.61"
"2,530,132,063.96"
"2,531,252,362.10"
"2,532,213,117.54"
"2,533,198,910.86"
"2,534,244,661.13"
"2,535,260,121.51"
"2,536,206,013.44"
"2,537,262,496.43"
"2,538,181,545.40"
"2,539,180,895.89"
"2,540,185,059.90"
"2,541,174,763.00"
"2,542,165,923.17"
"2,543,110,826.86"
"2,544,118,318.06"
"2,545,131,060.84"
"2,546,115,783.23"
"2,547,134,460.12"
"2,548,161,964.24"
"2,549,149,302.63"
"2,550,533,592.64"
"2,551,137,313.08"
"2,552,136,959.52"
"255,361,109.77"
"255,484,768.32"
"255,587,642.05"
"255,686,803.56"
"2,557,108,507.71"
"2,558,177,218.84"
"2,559,157,109.67"
"2,560,186,848.72"
"2,561,165,647.39"
"2,562,171,371.72"
"2,563,167,151.34"
"2,564,222,407.48"
"2,565,177,060.11"
"2,566,161,336.48"
"2,567,150,175.76"
"2,568,218,257.18"
"2,569,236,122.02"
"2,570,106,937.63"
"2,571,205,942.40"
"2,572,158,803.61"
"2,573,221,432.28"
"2,574,326,383.93"
"2,575,133,363.14"
"2,576,131,366.36"
"2,577,155,683.33"
"257,857,324.02"
"257,926,967.61"
"2,580,105,309.49"
"2,581,120,114.76"
"2,582,123,839.34"
"2,583,272,304.98"
"2,584,140,803.85"
"2,585,176,078.72"
"2,586,198,047.24"
"2,587,196,218.27"
"2,588,140,672.30"
"2,589,146,039.42"
"2,590,188,185.73"
"2,591,214,900.42"
"2,592,210,628.61"
"2,593,252,580.91"
"2,594,183,733.41"
"2,595,223,454.37"
"2,596,272,154.35"
"2,597,200,202.41"
"2,598,284,275.67"
"2,599,335,111.43"
"2,600,141,834.87"
"2,601,138,764.28"
"260,270,412.90"
"260,390,168.40"
"260,477,058.68"
"260,565,700.75"
"2,606,128,229.78"
"2,607,219,261.43"
"2,608,182,787.65"
"2,609,159,064.15"
"2,610,103,055.03"
"2,611,107,954.45"
"2,612,157,893.72"
"2,613,124,561.78"
"2,614,113,279.90"
"2,615,163,861.41"
"2,616,151,651.40"
"2,617,192,331.88"
"2,618,216,173.86"
"2,619,199,866.20"
"2,620,187,236.87"
"2,621,177,735.29"
"2,622,175,892.98"
"2,623,232,024.50"
"2,624,281,069.28"
"2,625,265,465.25"
"2,626,169,656.72"
"2,627,187,036.61"
"2,628,475,234.14"
"2,629,506,944.32"
"2,630,402,297.61"
"2,631,436,764.45"
"2,632,422,553.21"
"2,633,318,272.77"
"2,634,422,378.62"
"2,635,146,155.71"
"2,636,171,203.33"
"2,637,193,701.49"
"2,638,272,049.50"
"2,639,202,125.88"
"2,640,153,362.90"
"2,641,104,683.48"
"2,642,156,989.58"
